"identifier","palms_datetime","dow","lat","lon","fixtypecode","iov","tripnumber","triptype","tripmot","activity","activityintensity","activityboutnumber","sedentaryboutnumber"
"BC0627",2013-08-26 12:15:30,1,-36.80021057,174.70011861,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:15:45,1,-36.80022442,174.70012255,1,1,0,0,0,47,1,0,3
"BC0627",2013-08-26 12:16:00,1,-36.80020703,174.70012833,1,1,0,0,0,209,1,0,3
"BC0627",2013-08-26 12:16:15,1,-36.8001998,174.70013908,1,1,0,0,0,43,1,0,3
"BC0627",2013-08-26 12:16:30,1,-36.8001966,174.70014458,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:16:45,1,-36.80024845,174.70012207,1,1,0,0,0,117,1,0,3
"BC0627",2013-08-26 12:17:00,1,-36.80024178,174.70009574,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:17:15,1,-36.80024364,174.70008192,1,1,0,0,0,7,0,0,3
"BC0627",2013-08-26 12:17:30,1,-36.80023606,174.70006502,1,1,0,0,0,1,0,0,3
"BC0627",2013-08-26 12:17:45,1,-36.80024173,174.70004784,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:18:00,1,-36.8002039,174.70012966,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:18:15,1,-36.80021598,174.70014298,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:18:30,1,-36.80021607,174.7001186,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:18:45,1,-36.80021806,174.7001112,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:19:00,1,-36.80022439,174.7001326,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:19:15,1,-36.80023166,174.70015798,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:19:30,1,-36.80023711,174.70017859,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:19:45,1,-36.8002362,174.70018107,1,1,0,0,0,21,0,0,3
"BC0627",2013-08-26 12:20:00,1,-36.80023371,174.70016683,1,1,0,0,0,12,0,0,3
"BC0627",2013-08-26 12:20:15,1,-36.80024393,174.70016604,1,1,0,0,0,71,1,0,3
"BC0627",2013-08-26 12:20:30,1,-36.80025412,174.70015188,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:20:45,1,-36.80024816,174.70015226,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:21:00,1,-36.80024256,174.70014949,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:21:15,1,-36.80024096,174.70014924,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:21:30,1,-36.80022492,174.70022074,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:21:45,1,-36.80021991,174.70023724,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:22:00,1,-36.80020277,174.70024983,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:22:15,1,-36.80022132,174.70020905,1,1,0,0,0,30,1,0,3
"BC0627",2013-08-26 12:22:30,1,-36.80019052,174.70016071,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:22:45,1,-36.80020119,174.70014985,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:23:00,1,-36.800233,174.70010859,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:23:15,1,-36.80024678,174.70008564,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:23:30,1,-36.80024426,174.7000932,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:23:45,1,-36.80024428,174.70009879,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:24:00,1,-36.80023565,174.70011171,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:24:15,1,-36.80028008,174.7001431,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:24:30,1,-36.800263,174.70013912,1,1,0,0,0,79,1,0,3
"BC0627",2013-08-26 12:24:45,1,-36.80018273,174.70019571,1,1,0,0,0,77,1,0,3
"BC0627",2013-08-26 12:25:00,1,-36.80020338,174.70013827,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:25:15,1,-36.80020626,174.70010012,1,1,0,0,0,15,0,0,3
"BC0627",2013-08-26 12:25:30,1,-36.80024548,174.7000969,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:25:45,1,-36.80026304,174.70011233,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:26:00,1,-36.80025353,174.70012244,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:26:15,1,-36.80025955,174.70014421,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:26:30,1,-36.8002779,174.70014108,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:26:45,1,-36.80026791,174.70013829,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:27:00,1,-36.80027402,174.7001536,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:27:15,1,-36.80030303,174.70012007,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:27:30,1,-36.8002894,174.70013406,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:27:45,1,-36.8002894,174.70013406,6,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:28:00,1,-36.80030954,174.70012192,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:28:15,1,-36.80024735,174.70012039,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:28:30,1,-36.80026815,174.7001657,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:28:45,1,-36.8002217,174.70016849,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:29:00,1,-36.80023714,174.7001956,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:29:15,1,-36.80023896,174.70020325,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:29:30,1,-36.80021495,174.70018878,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:29:45,1,-36.80018298,174.7001453,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:30:00,1,-36.80022651,174.70010326,1,1,0,0,0,13,0,0,3
"BC0627",2013-08-26 12:30:15,1,-36.80022796,174.70008917,1,1,0,0,0,0,0,0,3
"BC0627",2013-08-26 12:30:30,1,-36.80022759,174.70010591,1,1,0,0,0,90,1,0,3
"BC0627",2013-08-26 12:30:45,1,-36.80018833,174.70010985,1,1,0,0,0,79,1,0,0
"BC0627",2013-08-26 12:31:00,1,-36.80011316,174.70006534,1,1,0,0,0,653,2,0,0
"BC0627",2013-08-26 12:31:15,1,-36.79993849,174.70009954,1,0,0,0,0,687,2,0,0
"BC0627",2013-08-26 12:31:30,1,-36.79986776,174.70018156,1,0,0,0,0,563,1,0,0
"BC0627",2013-08-26 12:31:45,1,-36.79970466,174.70029936,1,0,0,0,0,892,2,0,0
"BC0627",2013-08-26 12:32:00,1,-36.79965283,174.70028442,1,0,0,0,0,894,2,0,0
"BC0627",2013-08-26 12:32:15,1,-36.79954367,174.7000532,1,0,0,0,0,839,2,0,0
"BC0627",2013-08-26 12:32:30,1,-36.79954335,174.699972,1,1,0,0,0,1106,3,0,0
"BC0627",2013-08-26 12:32:45,1,-36.7995246,174.69992106,1,1,0,0,0,282,1,0,0
"BC0627",2013-08-26 12:33:00,1,-36.79951641,174.6999075,1,1,0,0,0,0,0,0,0
"BC0627",2013-08-26 12:33:15,1,-36.79954238,174.69986333,1,1,0,0,0,72,1,0,0
"BC0627",2013-08-26 12:33:30,1,-36.79954275,174.69984142,1,0,0,0,0,157,1,0,0
"BC0627",2013-08-26 12:33:45,1,-36.79952445,174.69988015,1,0,0,0,0,281,1,0,0
"BC0627",2013-08-26 12:34:00,1,-36.79951463,174.69989876,1,1,0,0,0,320,1,0,0
"BC0627",2013-08-26 12:34:15,1,-36.79952267,174.69988152,1,0,0,0,0,106,1,0,0
"BC0627",2013-08-26 12:34:30,1,-36.79956231,174.69976438,1,0,0,0,0,34,1,0,4
"BC0627",2013-08-26 12:34:45,1,-36.79956844,174.69972487,1,1,0,0,0,24,0,0,4
"BC0627",2013-08-26 12:35:00,1,-36.79959291,174.69970773,1,1,0,0,0,77,1,0,4
"BC0627",2013-08-26 12:35:15,1,-36.79960843,174.69971636,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:35:30,1,-36.79961411,174.69973459,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:35:45,1,-36.79960177,174.69982116,1,1,0,0,0,39,1,0,4
"BC0627",2013-08-26 12:36:00,1,-36.79961262,174.69991025,1,0,0,0,0,79,1,0,4
"BC0627",2013-08-26 12:36:15,1,-36.7996116,174.69991311,1,1,0,0,0,32,1,0,4
"BC0627",2013-08-26 12:36:30,1,-36.79961172,174.69991205,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:36:45,1,-36.79961148,174.69990977,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:37:00,1,-36.79961131,174.6999072,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:37:15,1,-36.79959674,174.69989029,1,1,0,0,0,75,1,0,4
"BC0627",2013-08-26 12:37:30,1,-36.79958739,174.69985545,1,1,0,0,0,188,1,0,4
"BC0627",2013-08-26 12:37:45,1,-36.79958834,174.69983354,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:38:00,1,-36.79960551,174.69979986,1,1,0,0,0,16,0,0,4
"BC0627",2013-08-26 12:38:15,1,-36.79961167,174.69977224,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:38:30,1,-36.7996267,174.69973928,1,1,0,0,0,208,1,0,4
"BC0627",2013-08-26 12:38:45,1,-36.79965223,174.69972212,1,1,0,0,0,180,1,0,4
"BC0627",2013-08-26 12:39:00,1,-36.79966877,174.69973926,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:39:15,1,-36.79967862,174.69973632,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:39:30,1,-36.7996834,174.69964528,1,1,0,0,0,13,0,0,4
"BC0627",2013-08-26 12:39:45,1,-36.79969024,174.69968058,1,1,0,0,0,12,0,0,4
"BC0627",2013-08-26 12:40:00,1,-36.79970861,174.69968992,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:40:15,1,-36.79972299,174.69971512,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:40:30,1,-36.79971387,174.69978393,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:40:45,1,-36.79970989,174.69981237,1,1,0,0,0,12,0,0,4
"BC0627",2013-08-26 12:41:00,1,-36.79971566,174.69983909,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:41:15,1,-36.79968137,174.69986942,1,1,0,0,0,19,0,0,4
"BC0627",2013-08-26 12:41:30,1,-36.79967955,174.69988419,1,1,0,0,0,2,0,0,4
"BC0627",2013-08-26 12:41:45,1,-36.79967828,174.69986513,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:42:00,1,-36.79967868,174.69983945,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:42:15,1,-36.79966898,174.69982004,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:42:30,1,-36.79965551,174.69980654,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:42:45,1,-36.79964992,174.69981339,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:43:00,1,-36.7996424,174.69982398,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:43:15,1,-36.7996418,174.69981134,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:43:30,1,-36.79962138,174.69976058,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:43:45,1,-36.79964327,174.69975197,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:44:00,1,-36.7996404,174.6997458,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:44:15,1,-36.79965448,174.69975723,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:44:30,1,-36.79967931,174.69977812,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:44:45,1,-36.79969769,174.69980917,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:45:00,1,-36.79970346,174.69983421,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:45:15,1,-36.79970346,174.69982949,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:45:30,1,-36.79969862,174.69981602,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:45:45,1,-36.79969376,174.69978704,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:46:00,1,-36.79967952,174.69977121,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:46:15,1,-36.79967941,174.69977612,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:46:30,1,-36.79967873,174.69977739,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:46:45,1,-36.7996805,174.69977763,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:47:00,1,-36.79967956,174.69977891,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:47:15,1,-36.7996784,174.69978015,1,1,0,0,0,42,1,0,4
"BC0627",2013-08-26 12:47:30,1,-36.79967495,174.69977916,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:47:45,1,-36.79967441,174.69978811,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:48:00,1,-36.79967543,174.69979837,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:48:15,1,-36.79967216,174.69980608,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:48:30,1,-36.79966649,174.69979619,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:48:45,1,-36.79965176,174.69978188,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:49:00,1,-36.79964413,174.69977738,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:49:15,1,-36.79964308,174.69977513,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:49:30,1,-36.79964327,174.69977434,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:49:45,1,-36.79964302,174.69977537,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:50:00,1,-36.79964315,174.69977531,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:50:15,1,-36.79964337,174.6997757,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:50:30,1,-36.79964386,174.69977669,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:50:45,1,-36.7996476,174.69978298,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:51:00,1,-36.79965107,174.69980238,1,1,0,0,0,38,1,0,4
"BC0627",2013-08-26 12:51:15,1,-36.79967096,174.69983098,1,1,0,0,0,18,0,0,4
"BC0627",2013-08-26 12:51:30,1,-36.79967928,174.69983674,1,1,0,0,0,10,0,0,4
"BC0627",2013-08-26 12:51:45,1,-36.79966873,174.69983951,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:52:00,1,-36.79965592,174.69983867,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:52:15,1,-36.79965258,174.69984352,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:52:30,1,-36.79965991,174.69984973,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:52:45,1,-36.79965444,174.69983283,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:53:00,1,-36.79963906,174.6998024,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:53:15,1,-36.79961398,174.69978736,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:53:30,1,-36.79959697,174.69978346,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:53:45,1,-36.79959337,174.69979127,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:54:00,1,-36.79960908,174.69980697,1,1,0,0,0,24,0,0,4
"BC0627",2013-08-26 12:54:15,1,-36.7996389,174.69984799,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:54:30,1,-36.79964788,174.69984176,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:54:45,1,-36.79963541,174.69981397,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:55:00,1,-36.79962721,174.6997783,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:55:15,1,-36.79962765,174.69975216,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:55:30,1,-36.79964433,174.69975815,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:55:45,1,-36.79965926,174.69976774,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:56:00,1,-36.79966388,174.69977549,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:56:15,1,-36.79967436,174.69978486,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:56:30,1,-36.79966966,174.69976892,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:56:45,1,-36.79963682,174.69973964,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:57:00,1,-36.79962204,174.69973166,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:57:15,1,-36.79961279,174.69970881,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:57:30,1,-36.79961053,174.69972168,1,1,0,0,0,11,0,0,4
"BC0627",2013-08-26 12:57:45,1,-36.79962661,174.69975347,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:58:00,1,-36.7996238,174.69972389,1,1,0,0,0,8,0,0,4
"BC0627",2013-08-26 12:58:15,1,-36.79963748,174.69973573,1,1,0,0,0,12,0,0,4
"BC0627",2013-08-26 12:58:30,1,-36.79966872,174.69971701,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:58:45,1,-36.79966789,174.69972506,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:59:00,1,-36.79965832,174.69972903,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 12:59:15,1,-36.79966913,174.69971396,1,1,0,0,0,6,0,0,4
"BC0627",2013-08-26 12:59:30,1,-36.79967793,174.69972653,1,1,0,0,0,42,1,0,4
"BC0627",2013-08-26 12:59:45,1,-36.79968958,174.69973679,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:00:00,1,-36.79970351,174.69974889,1,1,0,0,0,6,0,0,4
"BC0627",2013-08-26 13:00:15,1,-36.79970097,174.69975494,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:00:30,1,-36.79965362,174.69975334,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:00:45,1,-36.79961825,174.69976541,1,1,0,0,0,2,0,0,4
"BC0627",2013-08-26 13:01:00,1,-36.79960366,174.69976392,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:01:15,1,-36.79959198,174.6997693,1,1,0,0,0,26,1,0,4
"BC0627",2013-08-26 13:01:30,1,-36.79959712,174.69977978,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:01:45,1,-36.799625,174.69978315,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:02:00,1,-36.79964889,174.69979548,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:02:15,1,-36.79966225,174.69981969,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:02:30,1,-36.79968146,174.69984478,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:02:45,1,-36.79968801,174.69983828,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:03:00,1,-36.7996809,174.69982699,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:03:15,1,-36.79966011,174.69981588,1,1,0,0,0,15,0,0,4
"BC0627",2013-08-26 13:03:30,1,-36.79967146,174.69981323,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:03:45,1,-36.79967645,174.69981489,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:04:00,1,-36.7996866,174.69983152,1,1,0,0,0,26,1,0,4
"BC0627",2013-08-26 13:04:15,1,-36.79968298,174.69982748,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:04:30,1,-36.79966419,174.69982346,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:04:45,1,-36.7996684,174.69984191,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:05:00,1,-36.79968699,174.6998754,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:05:15,1,-36.79972518,174.69994783,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:05:30,1,-36.79971362,174.6999891,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:05:45,1,-36.79970808,174.69999715,1,1,0,0,0,6,0,0,4
"BC0627",2013-08-26 13:06:00,1,-36.79966453,174.69993649,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:06:15,1,-36.79965297,174.69991574,1,0,0,0,0,8,0,0,4
"BC0627",2013-08-26 13:06:30,1,-36.79964073,174.69990781,1,0,0,0,0,262,1,0,4
"BC0627",2013-08-26 13:06:45,1,-36.79962667,174.69991552,1,0,0,0,0,78,1,0,4
"BC0627",2013-08-26 13:07:00,1,-36.79962918,174.69991602,1,1,0,0,0,22,0,0,4
"BC0627",2013-08-26 13:07:15,1,-36.79961401,174.6999242,1,1,0,0,0,36,1,0,4
"BC0627",2013-08-26 13:07:30,1,-36.79960467,174.69991232,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:07:45,1,-36.79959626,174.69991032,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:08:00,1,-36.7995888,174.6998817,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:08:15,1,-36.79956002,174.69983718,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:08:30,1,-36.79954699,174.69982045,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:08:45,1,-36.79954465,174.69981069,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:09:00,1,-36.79954477,174.69980181,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:09:15,1,-36.79955293,174.69982259,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:09:30,1,-36.79954975,174.6998221,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:09:45,1,-36.79954176,174.69979581,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:10:00,1,-36.79953284,174.6997604,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:10:15,1,-36.7995399,174.69974205,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:10:30,1,-36.79955274,174.69974734,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:10:45,1,-36.79956576,174.69974756,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:11:00,1,-36.79957969,174.69974441,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:11:15,1,-36.79958669,174.69975633,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:11:30,1,-36.79958617,174.69977235,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:11:45,1,-36.79958525,174.69978617,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:12:00,1,-36.79958431,174.69975664,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:12:15,1,-36.79956232,174.69971792,1,1,0,0,0,44,1,0,4
"BC0627",2013-08-26 13:12:30,1,-36.79956745,174.69972853,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:12:45,1,-36.79957248,174.69978832,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:13:00,1,-36.79955574,174.69983349,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:13:15,1,-36.7995552,174.69983357,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:13:30,1,-36.79955079,174.69983716,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:13:45,1,-36.79954159,174.69982599,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:14:00,1,-36.79953611,174.69981888,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:14:15,1,-36.79952419,174.69980226,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:14:30,1,-36.79951558,174.69980505,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:14:45,1,-36.7995145,174.69980666,1,0,0,0,0,3,0,0,4
"BC0627",2013-08-26 13:15:00,1,-36.79951513,174.69980805,1,0,0,0,0,29,1,0,4
"BC0627",2013-08-26 13:15:15,1,-36.79951542,174.69980837,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:15:30,1,-36.79951553,174.69980867,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:15:45,1,-36.79951607,174.69980836,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:16:00,1,-36.79951661,174.69980878,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:16:15,1,-36.79951714,174.69980885,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:16:30,1,-36.79951746,174.69980897,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:16:45,1,-36.7995181,174.69980911,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:17:00,1,-36.79951912,174.69980887,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:17:15,1,-36.79952086,174.69981013,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:17:30,1,-36.79952373,174.6998114,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:17:45,1,-36.79952448,174.69981248,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:18:00,1,-36.79952344,174.69981374,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:18:15,1,-36.79952227,174.69981417,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:18:30,1,-36.79952122,174.69981452,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:18:45,1,-36.7995213,174.69981456,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:19:00,1,-36.79952083,174.69981385,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:19:15,1,-36.79952086,174.69981384,1,1,0,0,0,70,1,0,4
"BC0627",2013-08-26 13:19:30,1,-36.79951964,174.69981397,1,1,0,0,0,3,0,0,4
"BC0627",2013-08-26 13:19:45,1,-36.79951587,174.69980447,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:20:00,1,-36.79950179,174.69978365,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:20:15,1,-36.79949176,174.6997736,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:20:30,1,-36.79947507,174.69977428,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:20:45,1,-36.79946197,174.69976493,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:21:00,1,-36.79947451,174.699759,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:21:15,1,-36.79950304,174.69974638,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:21:30,1,-36.7995204,174.69974268,1,0,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:21:45,1,-36.79953904,174.69976191,1,1,0,0,0,0,0,0,4
"BC0627",2013-08-26 13:22:00,1,-36.79953092,174.69979405,1,1,0,0,0,0,0,0,4
